Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
2023-05-05,1008650535817,284560975680,113467531071,28742819244,14982291784,21976946314,33613348853,492588596,375949272,126961,5698,936830,96553,2694764
2023-05-06,1009995175405,284905964519,113610743095,28766110540,15004895939,21985827295,33665941224,493577630,376934660,127137,5698,946860,97126,2704942
2023-05-07,1011317936189,285238671303,113753068299,28788924227,15027500076,21994707955,33718533613,494566664,377905315,127306,5698,956890,97699,2715116
2023-05-08,1012365267990,285500262054,113896254599,28812215525,15050104231,22006838861,33771126551,495555698,378575214,127482,5698,966920,98272,2725294
2023-05-09,1013412622917,285761857963,114039440900,28835506826,15072708388,22018970121,33823719954,496544732,379245185,127658,5698,976958,98845,2735472
2023-05-10,1014460002240,286023458535,114182627201,28858798134,15095312549,22031101716,33876313917,497533766,379915232,127834,5698,987040,99418,2745650
2023-05-11,1015507404180,286285063501,114325813503,28882089448,15117916710,22043233781,33928908414,498522800,380585342,128010,5698,997128,99991,2755828
2023-05-12,1016846881584,286608626798,114501473102,28914962384,15142366256,22055376314,33983823866,499511834,381310173,128348,5698,1007602,100564,2768250
2023-05-13,1017894880474,286870250776,114644659409,28938253877,15164970417,22067509223,34036419093,500500868,381980399,128524,5698,1017716,101138,2778431
2023-05-14,1018920995771,287119592358,114786958896,28961067746,15187574560,22079641857,34089014308,501489902,382635855,128693,5698,1027830,101712,2788608
2023-05-15,1019969018610,287381220740,114930145203,28984359241,15210178722,22091775468,34141610071,502478936,383306146,128869,5698,1037946,102286,2798789
2023-05-16,1021017064840,287642853185,115073331510,29007650743,15232782895,22103909728,34194206328,503467970,383976482,129045,5698,1048066,102860,2808970
2023-05-17,1022065134353,287904489760,115216517817,29030942251,15255387068,22116044363,34246803204,504457004,384646894,129221,5698,1058188,103434,2819151
2023-05-18,1023107010294,288155489429,115359704124,29054170122,15277991241,22128179430,34299400723,505446039,385313670,129397,5698,1068312,104009,2829332
2023-05-19,1024445616015,288479114766,115535363729,29087043349,15302440800,22140324997,34354319330,506435074,386038860,129735,5698,1078834,104585,2841756
2023-05-20,1025490669125,288740780142,115678457872,29110335000,15325044974,22149211236,34406917761,507424109,386709415,129911,5698,1088986,105161,2851938
2023-05-21,1026504497082,288990163004,115820757362,29133149020,15347649130,22152471152,34459516303,508413144,387365196,130080,5698,1099138,105737,2862116
2023-05-22,1027552153255,289251831561,115963943672,29156440673,15370253304,22164607507,34512115462,509402179,388035791,130256,5698,1109300,106313,2872298
2023-05-23,1028599830356,289513503606,116107129983,29179732326,15392857479,22176744441,34564715133,510391214,388706425,130432,5698,1119472,106890,2882480
2023-05-24,1029647527768,289775178678,116250316294,29203023982,15415461654,22188881845,34617315341,511380249,389377104,130608,5698,1129654,107467,2892662
2023-05-25,1030695241687,290036854166,116393502605,29226315651,15438065829,22201019817,34669915863,512369284,390047818,130784,5698,1139846,108044,2902844
2023-05-26,1032034061853,290360547651,116569162213,29259189147,15462515389,22213167845,34724837227,513358319,390773364,131122,5698,1150454,108621,2915276
2023-05-27,1033027067223,290608823227,116692221012,29280964184,15485119565,22222056601,34777438378,514347354,391180202,131298,5698,1160676,108621,2925462
2023-05-28,1034016437295,290846457721,116815371978,29302675570,15507723741,22234194943,34830039722,515336389,391583369,131474,5698,1170900,108621,2935648
2023-05-29,1035005828050,291084095216,116938522944,29324386956,15530327917,22246333655,34882641690,516325424,391986536,131650,5698,1181128,108621,2945834
2023-05-30,1036001454582,291332377264,117061673910,29346161993,15552932093,22258472813,34935244196,517314459,392393408,131826,5698,1191366,108621,2956020
2023-05-31,1036997097764,291580662875,117184824876,29367937030,15575536270,22270612328,34987847138,518303494,392800296,132002,5698,1201616,108621,2966206
2023-06-01,1037992757535,291828952036,117307975842,29389712071,15598140447,22282752136,35040450473,519292529,393207195,132178,5698,1211874,108621,2976392
2023-06-02,1039277400780,292144325845,117463600110,29421069022,15622590009,22294902372,35095374768,520281565,393668905,132516,5698,1222532,108621,2988834
2023-06-03,1040269472250,292396341991,117586658909,29442844169,15645194186,22303793290,35147978880,521270601,394075849,132692,5698,1232802,108621,2999025
2023-06-04,1041230306686,292636075266,117708923056,29464141677,15667798345,22307053206,35200583045,522259638,394467997,132861,5698,1243072,108621,3009212
2023-06-05,1042224972670,292888094292,117832074023,29485916824,15690402522,22319194009,35253187796,523248675,394874955,133037,5698,1253346,108621,3019403
2023-06-06,1043219654841,293140116547,117955224990,29507691973,15713006699,22331335198,35305793002,524237712,395281925,133213,5698,1263642,108621,3029594
2023-06-07,1044214351978,293392142199,118078375957,29529467122,15735610876,22343476650,35358398638,525226749,395688899,133389,5698,1273938,108621,3039785
2023-06-08,1045209066225,293644171141,118201526924,29551242275,15758215054,22355618387,35411004729,526215786,396095877,133565,5698,1284250,108621,3049976
2023-06-09,1046486379063,293961774662,118356306906,29582413150,15782626627,22367770423,35465931885,527204823,396553915,133903,5698,1294982,108621,3062424
2023-06-10,1047477416775,294214053860,118479365706,29604188381,15805230808,22376663093,35518538876,528193860,396960926,134079,5698,1305310,108621,3072618
2023-06-11,1048437214406,294454050169,118601629854,29625485969,15827834971,22379923009,35571145897,529182897,397353141,134248,5698,1315638,108621,3082808
2023-06-12,1049430845808,294706332321,118724780822,29647261200,15850439152,22392065552,35623753439,530171934,397760156,134424,5698,1325968,108621,3093002
2023-06-13,1050424491319,294958617018,118847931790,29669036431,15873043334,22404208402,35676361384,531160971,398167183,134600,5698,1336302,108621,3103196
2023-06-14,1051418150900,295210904481,118971082758,29690811662,15895647516,22416351458,35728969769,532150008,398574226,134776,5698,1346644,108621,3113390
2023-06-15,1052411824980,295463195105,119094233726,29712586893,15918251698,22428494776,35781578705,533139045,398981276,134952,5698,1356996,108621,3123584
2023-06-16,1053699899481,295774065208,119249603466,29743913086,15942701265,22440648274,35836508525,534128082,399442238,135290,5698,1367798,108621,3136036
2023-06-17,1054697002090,296022669391,119372754434,29765688390,15965305447,22452791928,35889118045,535117119,399849311,135466,5698,1378184,108621,3146232
2023-06-18,1055575709878,296224622580,119482844016,29785477526,15987909611,22464935232,35941727586,536106156,400198578,135635,5698,1388372,108621,3156424
2023-06-19,1056570248383,296473227293,119605902816,29807252832,16010513793,22473829584,35994337482,537095193,400605655,135811,5698,1398762,108621,3166620
2023-06-20,1057567374571,296721832454,119729053784,29829028138,16033117975,22485973793,36046947740,538084230,401012749,135987,5698,1409156,108621,3176816
2023-06-21,1058564513889,296970439934,119852204752,29850803444,16055722157,22498118258,36099558406,539073267,401419853,136163,5698,1419552,108621,3187012
2023-06-22,1059549729954,297219050040,119975355720,29872578750,16078326339,22501378531,36152169571,540062304,401826963,136339,5698,1429952,108621,3197208
2023-06-23,1060828679154,297529956231,120130980001,29903936123,16102775907,22513533253,36207101702,541051341,402288905,136677,5698,1440794,108621,3209662
2023-06-24,1061802351078,297776930071,120253151986,29925297496,16125380072,22522428181,36259713506,542040378,402684939,136846,5698,1451216,108621,3219855
2023-06-25,1062757875444,298013262831,120375323971,29946595218,16147984237,22522438546,36312325468,543029415,403077282,137015,5698,1461638,108621,3230048
2023-06-26,1063749811868,298261881636,120498474945,29968370585,16170588420,22534583701,36364938068,544018452,403484434,137191,5698,1472060,108621,3240245
2023-06-27,1064729822765,298510502718,120621625920,29990145952,16193192603,22537843974,36417551099,545007489,403891596,137367,5698,1482484,108621,3250442
2023-06-28,1065721783177,298759127050,120744776895,30011921319,16215796786,22549989739,36470164620,545996526,404298789,137543,5698,1492910,108621,3260639
2023-06-29,1066713750815,299007754314,120867927870,30033696686,16238400969,22562135812,36522778498,546985563,404705990,137719,5698,1503352,108621,3270836
2023-06-30,1067994216464,299325402706,121023552155,30065054151,16262850537,22574292305,36577713274,547974600,405168023,138057,5698,1514236,108621,3283290
2023-07-01,1068956739022,299575766491,121145724143,30086415570,16285454702,22574302670,36630327735,548963637,405564140,138226,5698,1524696,108621,3293483
2023-07-02,1069832208670,299782762336,121256608385,30106618810,16308058885,22574313392,36682942388,549952674,405924653,138402,5698,1534948,108621,3303680
2023-07-03,1070824927960,300034770970,121379759361,30128394225,16330663069,22586460177,36735557527,550941711,406331886,138578,5698,1545408,108621,3313877
2023-07-04,1071799501101,300276140995,121502910337,30150105989,16353267253,22589720450,36788173208,551930748,406735432,138754,5698,1555870,108621,3324074
2023-07-05,1072770351796,300515872662,121625174493,30171403757,16375871420,22601867347,36840789341,552919785,407127878,138923,5698,1566334,108621,3334267
2023-07-06,1073756884550,300757249405,121748325469,30193115521,16398475605,22614014825,36893406081,553908822,407531444,139099,5698,1576802,108621,3344464
2023-07-07,1074952891027,301052698911,121900071472,30223440382,16422887164,22626172198,36948343781,554897859,407959906,139430,5698,1587355,108621,3354657
2023-07-08,1075908604148,301290856698,122022335628,30244738193,16445491331,22638319692,37000961277,555886896,408352375,139599,5698,1597833,108621,3364850
2023-07-09,1076753292027,301494646723,122132333050,30264527480,16468095498,22638330057,37053578875,556875933,408701818,139768,5698,1608103,108621,3375043
2023-07-10,1077724688277,301734449829,122255484026,30286239287,16490699683,22650478128,37106197097,557864970,409105401,139944,5698,1618587,108621,3385240
2023-07-11,1078574733111,301950122657,122370771944,30306860008,16513303868,22662626455,37158815845,558854007,409469038,140120,5698,1624250,108621,3395437
2023-07-12,1079424787206,302165797848,122486059863,30327480729,16535908053,22674775045,37211435157,559843044,409832677,140296,5698,1629913,108621,3405634
2023-07-13,1080274850724,302381475800,122601347782,30348101450,16558512239,22686923857,37264054930,560832081,410196324,140472,5698,1635576,108621,3415831
2023-07-14,1081392886016,302654918636,122746117548,30377749275,16582923817,22699082846,37318995745,561821118,410595982,140810,5698,1641314,108621,3426028
2023-07-15,1082241206674,302869193697,122860518647,30397956026,16605527985,22711231579,37371616344,562810155,410948527,140979,5698,1646977,108621,3436221
2023-07-16,1082318216884,302893733033,122895580890,30397956026,16626286750,22714481130,37421916552,563799192,410948527,140979,5698,1646977,108621,3436221
2023-07-17,1083170277119,303109653195,123010868809,30418576774,16648890939,22717741403,37474538071,564788229,411312188,141155,5698,1652640,108621,3446418
2023-07-18,1084022345260,303325576002,123126156728,30439197522,16671495128,22721001676,37527160165,565777266,411675855,141331,5698,1658303,108621,3456615
2023-07-19,1084886364845,303541501646,123241444647,30459818270,16694099317,22733151227,37579782947,566766303,412039530,141507,5698,1663966,108621,3466812
2023-07-20,1085750392973,303757429826,123356732566,30480439020,16716703506,22745301057,37632406367,567755340,412403227,141683,5698,1669629,108621,3477009
2023-07-21,1086849032268,304032773825,123501502332,30510086897,16741115087,22757461213,37687350898,568744377,412802935,142021,5698,1675367,108621,3487206
2023-07-22,1087687679278,304246830477,123615903431,30530293674,16763719258,22769611109,37739975205,569733414,413155525,142190,5698,1681030,108621,3497399
2023-07-23,1087764737070,304271385623,123650965674,30530293674,16784478026,22772860660,37790279138,570722451,413155525,142190,5698,1681030,108621,3497399
2023-07-24,1088619065690,304487087027,123766253593,30550914449,16807082215,22785011197,37842904293,571711488,413519237,142366,5698,1686693,108621,3507596
2023-07-25,1089473402325,304702791242,123881541512,30571535224,16829686404,22797162051,37895529976,572700525,413882961,142542,5698,1692356,108621,3517793
2023-07-26,1090327746586,304918498387,123996829431,30592155999,16852290593,22809313154,37948156149,573689562,414246687,142718,5698,1698019,108621,3527990
2023-07-27,1091182097759,305134208554,124112117350,30612776774,16874894782,22821464421,38000782859,574678599,414610447,142894,5698,1703682,108621,3538187
2023-07-28,1092249708240,305407214320,124256887116,30642424729,16899306363,22833625972,38055730399,575667636,415010217,143232,5698,1709420,108621,3548384
2023-07-29,1093058335972,305621286178,124371196047,30662631545,16921910534,22833636337,38108357548,576656673,415362868,143401,5698,1715083,108621,3558577
2023-07-30,1093135429804,305645856407,124406258290,30662631545,16942669302,22836885888,38158664311,577645710,415362868,143401,5698,1715083,108621,3558577
2023-07-31,1093974258539,305861573381,124521546209,30683252360,16965273491,22849037697,38211292326,578634747,415726643,143577,5698,1720746,108621,3568774
2023-08-01,1094813092831,306077293150,124636834128,30703873177,16987877680,22861189734,38263920873,579623784,416090498,143753,5698,1726409,108621,3578971
2023-08-02,1095651932511,306293016011,124752122047,30724493996,17010481870,22873341944,38316549985,580612821,416454353,143929,5698,1732072,108621,3589168
2023-08-03,1096490777490,306508741827,124867409966,30745114815,17033086060,22885494488,38369179649,581601858,416818210,144105,5698,1737735,108621,3599365
2023-08-04,1097591804602,306781763739,125012179737,30774762790,17057497642,22897657200,38424130321,582590895,417218090,144443,5698,1743475,108621,3609562
2023-08-05,1098447351836,306997493603,125127467659,30795383617,17080101832,22909809980,38476760974,583579932,417581965,144619,5698,1749139,108621,3619759
2023-08-06,1098524477293,307022079947,125162529903,30795383617,17100860601,22913059531,38527071185,584568969,417581965,144619,5698,1749139,108621,3619759
2023-08-07,1099368085107,307237812052,125277817825,30816004444,17123464791,22916319804,38579702522,585558006,417945848,144795,5698,1754803,108621,3629956
2023-08-08,1100223646289,307453546379,125393105747,30836625271,17146068981,22928472979,38632334211,586547043,418309733,144971,5698,1760467,108621,3640153
2023-08-09,1101067266744,307669283073,125508393669,30857246098,17168673171,22931733252,38684966189,587536080,418673622,145147,5698,1766131,108621,3650350
2023-08-10,1101922840519,307885022138,125623681591,30877866925,17191277361,22943886704,38737598494,588525117,419037547,145323,5698,1771795,108621,3660547
2023-08-11,1103031150322,308152856353,125768900227,30907473429,17215688943,22956050410,38792551677,589514154,419437006,145661,5698,1777535,108621,3670744
2023-08-12,1103867338737,308363494281,125883209164,30927680267,17238293115,22964954301,38845184518,590503191,419789836,145830,5698,1783199,108621,3680937
2023-08-13,1103941924950,308388093871,125918179241,30927680267,17259051884,22964954301,38895496860,591492228,419789836,145830,5698,1783199,108621,3680937
2023-08-14,1104784422795,308600376428,126033467166,30948301106,17281656075,22968214574,38948130241,592481265,420153782,146006,5698,1788863,108621,3691134
2023-08-15,1105626928181,308812662829,126148755091,30968921947,17304260266,22971474847,39000763990,593470302,420517728,146182,5698,1794527,108621,3701331
2023-08-16,1106481390537,309024954045,126264043016,30989542788,17326864457,22983629144,39053398057,594459339,420881676,146358,5698,1800191,108621,3711528
2023-08-17,1107323911295,309237250374,126379330941,31010163629,17349468648,22986889417,39106032468,595448376,421245644,146534,5698,1805855,108621,3721725
2023-08-18,1108399287025,309505115139,126523767783,31039737726,17373880231,22990159689,39160987740,596437413,421645133,146872,5698,1811595,108621,3731922
2023-08-19,1109230441866,309715780637,126638076720,31059944571,17396484404,22999064515,39213622630,597426450,421997992,147041,5698,1817259,108621,3742115
2023-08-20,1109305071442,309740409675,126673046797,31059944571,17417243174,22999064515,39263937009,598415487,421997992,147041,5698,1817259,108621,3742115
2023-08-21,1110154481613,309952723568,126788334722,31080565418,17439847365,23011219435,39316572376,599404524,422361971,147217,5698,1822923,108621,3752312
2023-08-22,1111003898792,310165043923,126903622647,31101186265,17462451556,23023374551,39369208083,600393561,422725956,147393,5698,1828587,108621,3762509
2023-08-23,1111853323269,310377370615,127018910572,31121807114,17485055747,23035529847,39421844182,601382598,423089967,147569,5698,1834251,108621,3772706
2023-08-24,1112702756047,310589704583,127134198497,31142427963,17507659938,23047685437,39474480722,602371635,423453990,147745,5698,1839915,108621,3782903
2023-08-25,1113828209389,310857545756,127279324966,31172034497,17532071521,23056601628,39529438253,603360672,423853575,148083,5698,1845655,108621,3793100
2023-08-26,1114674220074,311068225125,127393633903,31192241350,17554675694,23065507511,39582075469,604349709,424206527,148252,5698,1851319,108621,3803293
2023-08-27,1114748890730,311092897702,127428603980,31192241350,17575434464,23065507511,39632392182,605338746,424206527,148252,5698,1851319,108621,3803293
2023-08-28,1115613159737,311305231674,127543891905,31212862206,17598038656,23077663493,39685029798,606327783,424570613,148428,5698,1856983,108621,3813490
2023-08-29,1116477437530,311517575184,127659179830,31233483062,17620642848,23089819636,39737667673,607316820,424934707,148604,5698,1862647,108621,3823687
2023-08-30,1117341721061,311729923703,127774467755,31254103918,17643247040,23101975924,39790305665,608305857,425298823,148780,5698,1868311,108621,3833884
2023-08-31,1118206014049,311942281997,127889755681,31274724774,17665851232,23114132449,39842943853,609294894,425662945,148956,5698,1873975,108621,3844081
2023-09-01,1119295632770,312215066900,128034420401,31304331329,17690262816,23117402721,39897902796,610283931,426062596,149294,5698,1879715,108621,3854278
2023-09-02,1120121627763,312429285542,128148729340,31324538192,17712866990,23117413086,39950541338,611272968,426415612,149463,5698,1885379,108621,3864471
2023-09-03,1120198917855,312454040239,128183791586,31324538192,17733625761,23120662637,40000859384,612262005,426415612,149463,5698,1885379,108621,3864471
2023-09-04,1121043168820,312669930685,128299079513,31345159058,17756229953,23123922910,40053498369,613251042,426779746,149639,5698,1891043,108621,3874668
2023-09-05,1121887425894,312885843559,128414367440,31365779924,17778834145,23127183183,40106137617,614240079,427143882,149815,5698,1896707,108621,3884865
2023-09-06,1122731689236,313101780413,128529655367,31386400790,17801438337,23130443456,40158777079,615229116,427508020,149991,5698,1902371,108621,3895062
2023-09-07,1123575959044,313317739546,128644943294,31407021656,17824042529,23133703729,40211416795,616218153,427872182,150167,5698,1908035,108621,3905259
2023-09-08,1124420236579,313533724587,128760231221,31427642522,17846646721,23136964002,40264056772,617207190,428236350,150343,5698,1913699,108621,3915456
2023-09-09,1125246268723,313748085188,128874540160,31447849385,17869250895,23136974367,40316696938,618196227,428589404,150512,5698,1919363,108621,3925649
2023-09-10,1125321018233,313772979918,128909510238,31447849385,17890009666,23136974367,40367016629,619185264,428589404,150512,5698,1919363,108621,3925649
2023-09-11,1126165306582,313989012138,129024798166,31468470251,17912613858,23140234640,40419657324,620174301,428953574,150688,5698,1925027,108621,3935846
2023-09-12,1127009600762,314205066867,129140086094,31489091117,17935218050,23143494913,40472298412,621163338,429317746,150864,5698,1930691,108621,3946043
2023-09-13,1127853901121,314421146013,129255374022,31509711983,17957822242,23146755186,40524939862,622152375,429681922,151040,5698,1936355,108621,3956240
2023-09-14,1128698206893,314637248613,129370661950,31530332849,17980426434,23150015459,40577581628,623141412,430046098,151216,5698,1942019,108621,3966437
2023-09-15,1129542518893,314853376810,129485949878,31550953715,18003030626,23153275732,40630223879,624130449,430410298,151392,5698,1947683,108621,3976634
2023-09-16,1130386833994,315069518320,129601237806,31571574581,18025634818,23156536005,40682866537,625119486,430774498,151568,5698,1953347,108621,3986831
2023-09-17,1131212900602,315284026556,129715546746,31591781444,18048238992,23156546370,40735509266,626108523,431127584,151737,5698,1959011,108621,3997024
2023-09-18,1132041548903,315498556442,129829947854,31611988307,18070843166,23159806286,40788152220,627097560,431480670,151906,5698,1964675,108621,4007217
2023-09-19,1132870202305,315713108797,129944348962,31632195170,18093447340,23163066202,40840795299,628086598,431833758,152075,5698,1970339,108621,4017410
2023-09-20,1133698860496,315927682251,130058750070,31652402033,18116051514,23166326118,40893438556,629075637,432186852,152244,5698,1976003,108621,4027603
2023-09-21,1134527523226,316142276651,130173151178,31672608896,18138655688,23169586034,40946081969,630064676,432539958,152413,5698,1981667,108621,4037796
2023-09-22,1135356190631,316356893902,130287552286,31692815759,18161259862,23172845950,40998725578,631053715,432893064,152582,5698,1987331,108621,4047989
2023-09-23,1136182283381,316571522805,130401861226,31713022622,18183864036,23172856315,41051369280,632042754,433246170,152751,5698,1992995,108621,4058182
2023-09-24,1136257091463,316596683035,130436831305,31713022622,18204622807,23172856315,41101692406,633031793,433246170,152751,5698,1992995,108621,4058182
2023-09-25,1137085766388,316811335139,130551232413,31733229485,18227226981,23176116231,41154336184,634020832,433599276,152920,5698,1998659,108621,4068375
2023-09-26,1137914445828,317026008132,130665633521,31753436348,18249831155,23179376147,41206979991,635009871,433952382,153089,5698,2004323,108621,4078568
2023-09-27,1138743129451,317240701550,130780034629,31773643211,18272435329,23182636063,41259623820,635998910,434305510,153258,5698,2009987,108621,4088761
2023-09-28,1139571817224,317455412854,130894435737,31793850074,18295039503,23185895979,41312267683,636987949,434658650,153427,5698,2015651,108621,4098954
2023-09-29,1140400510027,317670144563,131008836845,31814056937,18317643677,23189155895,41364911598,637976988,435011798,153596,5698,2021315,108621,4109147
2023-09-30,1141226628149,317884885443,131123145785,31834263800,18340247851,23189166260,41417555537,638966027,435364946,153765,5698,2026979,108621,4119340
2023-10-01,1141301460533,317910156036,131158115864,31834263800,18361006622,23189166260,41467878892,639955066,435364946,153765,5698,2026979,108621,4119340
2023-10-02,1142130160172,318124922944,131272516972,31854470663,18383610796,23192426176,41520522916,640944105,435718094,153934,5698,2032643,108621,4129533
2023-10-03,1142958864507,318339711922,131386918080,31874677526,18406214970,23195686092,41573166989,641933144,436071242,154103,5698,2038307,108621,4139726
2023-10-04,1143787573290,318554521041,131501319188,31894884389,18428819144,23198946008,41625811128,642922183,436424390,154272,5698,2043971,108621,4149919
2023-10-05,1144616285994,318769349226,131615720296,31915091252,18451423318,23202205924,41678455267,643911222,436777538,154441,5698,2049635,108621,4160112
2023-10-06,1145445003257,318984195767,131730121404,31935298115,18474027492,23205465840,41731099406,644900261,437130686,154610,5698,2055299,108621,4170305
2023-10-07,1146271144992,319199049621,131844430344,31955504978,18496631666,23205476205,41783743545,645889300,437483834,154779,5698,2060963,108621,4180498
2023-10-08,1146346001343,319224432293,131879400423,31955504978,18517390437,23205476205,41834067075,646878339,437483834,154779,5698,2060963,108621,4180498
2023-10-09,1147174725015,319439302614,131993801531,31975711841,18539994611,23208736121,41886711214,647867378,437836982,154948,5698,2066627,108621,4190691
2023-10-10,1148003453072,319654188154,132108202639,31995918704,18562598785,23211996037,41939355353,648856417,438190130,155117,5698,2072291,108621,4200884
2023-10-11,1148829608188,319869088003,132222511579,32016125567,18585202959,23212006402,41991999492,649845456,438543278,155286,5698,2077955,108621,4211077
2023-10-12,1149655768548,320084000676,132336820519,32036332430,18607807133,23212016767,42044643631,650834495,438896426,155455,5698,2083619,108621,4221270
2023-10-13,1150481934040,320298918358,132451129459,32056539293,18630411307,23212027132,42097287770,651823534,439249574,155624,5698,2089283,108621,4231463
2023-10-14,1150556816151,320324365966,132486099538,32056539293,18651170078,23212027132,42147611300,652812573,439249574,155624,5698,2089283,108621,4231463
2023-10-15,1150631699602,320349814760,132521069617,32056539293,18671928849,23212027132,42197934830,653801612,439249574,155624,5698,2089283,108621,4231463
2023-10-16,1151457872886,320564741302,132635378557,32076746156,18694533023,23212037497,42250578969,654790651,439602722,155793,5698,2094947,108621,4241656
2023-10-17,1152284051505,320779677738,132749687497,32096953019,18717137197,23212047862,42303223108,655779690,439955870,155962,5698,2100611,108621,4251849
2023-10-18,1153110236156,320994624564,132863996437,32117159882,18739741371,23212058227,42355867247,656768729,440309018,156131,5698,2106275,108621,4262042
2023-10-19,1153936426654,321209581680,132978305377,32137366745,18762345546,23212068592,42408511386,657757768,440662166,156300,5698,2111939,108621,4272235
2023-10-20,1154762622535,321424549853,133092614317,32157573608,18784949721,23212078957,42461155525,658746807,441015314,156469,5698,2117603,108621,4282428
2023-10-21,1155588822972,321639521131,133206923257,32177780471,18807553896,23212089322,42513799664,659735846,441368462,156638,5698,2123267,108621,4292621
2023-10-22,1156415024863,321854493459,133321232197,32197987334,18830158071,23212099687,42566443803,660724885,441721610,156807,5698,2128931,108621,4302814
2023-10-23,1157241231975,322069473251,133435541137,32218194197,18852762246,23212110052,42619087942,661713924,442074758,156976,5698,2134595,108621,4313007
2023-10-24,1158067444732,322284460655,133549850077,32238401060,18875366421,23212120417,42671732081,662702963,442427906,157145,5698,2140259,108621,4323200
2023-10-25,1158893663805,322499457361,133664159017,32258607923,18897970596,23212130782,42724376220,663692002,442781054,157314,5698,2145923,108621,4333393
2023-10-26,1159719889901,322714463529,133778467957,32278814786,18920574771,23212141147,42777020359,664681041,443134202,157483,5698,2151587,108621,4343586
2023-10-27,1160546123225,322929479769,133892776897,32299021649,18943178946,23212151512,42829664498,665670080,443487350,157652,5698,2157251,108621,4353779
2023-10-28,1161372362179,323144500054,134007085837,32319228512,18965783121,23212161877,42882308637,666659119,443840498,157821,5698,2162915,108621,4363972
2023-10-29,1161447319344,323170049626,134042055916,32319228512,18986541893,23212161877,42932632167,667648158,443840498,157821,5698,2162915,108621,4363972
2023-10-30,1162273568407,323385079704,134156364856,32339435375,19009146068,23212172242,42985276306,668637197,444193646,157990,5698,2168579,108621,4374165
2023-10-31,1163099822123,323600116248,134270673796,32359642238,19031750243,23212182607,43037920445,669626236,444546794,158159,5698,2174243,108621,4384358
2023-11-01,1163174791135,323625684343,134305643875,32359642238,19052509015,23212182607,43088243975,670615275,444546794,158159,5698,2174243,108621,4384358
2023-11-02,1164001051886,323840730874,134419952815,32379849101,19075113190,23212192972,43140888114,671604314,444899942,158328,5698,2179907,108621,4394551
2023-11-03,1164827318999,324055783754,134534261755,32400055964,19097717365,23212203337,43193532253,672593353,445253090,158497,5698,2185571,108621,4404744
2023-11-04,1165653591927,324270838917,134648570695,32420262827,19120321540,23212213702,43246176392,673582392,445606238,158666,5698,2191235,108621,4414937
2023-11-05,1166479867297,324485894609,134762879635,32440469690,19142925715,23212224067,43298820531,674571431,445959386,158835,5698,2196899,108621,4425130
2023-11-06,1167306149898,324700957670,134877188575,32460676553,19165529890,23212234432,43351464670,675560470,446312534,159004,5698,2202563,108621,4435323
2023-11-07,1168132440074,324916028494,134991497515,32480883416,19188134065,23212244797,43404108809,676549509,446665682,159173,5698,2208227,108621,4445516
2023-11-08,1168958739272,325131107658,135105806455,32501090279,19210738240,23212255162,43456752948,677538548,447018830,159342,5698,2213891,108621,4455709
2023-11-09,1169785045708,325346196831,135220115395,32521297142,19233342415,23212265527,43509397087,678527587,447371978,159511,5698,2219555,108621,4465902
2023-11-10,1170611359244,325561296256,135334424335,32541504005,19255946590,23212275892,43562041226,679516626,447725126,159680,5698,2225219,108621,4476095
2023-11-11,1171437677610,325776401230,135448733275,32561710868,19278550765,23212286257,43614685365,680505665,448078274,159849,5698,2230883,108621,4486288
2023-11-12,1172263998250,325991508653,135563042215,32581917731,19301154940,23212296622,43667329504,681494704,448431422,160018,5698,2236547,108621,4496481
2023-11-13,1173090324885,326206625524,135677351155,32602124594,19323759115,23212306987,43719973644,682483743,448784570,160187,5698,2242211,108621,4506674
2023-11-14,1173916657450,326421753756,135791660095,32622331459,19346363290,23212317352,43772617784,683472782,449137718,160356,5698,2247875,108621,4516867
2023-11-15,1174742995828,326636893715,135905969035,32642538324,19368967465,23212327717,43825261924,684461821,449490866,160525,5698,2253539,108621,4527060
2023-11-16,1175569339515,326852046825,136020277975,32662745189,19391571640,23212338082,43877906064,685450860,449844014,160694,5698,2259203,108621,4537253
